business_id,normalized_price,OutdoorSeating,RestaurantsReservations,category_cluster_1,category_cluster_2,category_cluster_3,category_cluster_4,category_cluster_5,category_cluster_6,category_cluster_7,category_cluster_8,category_cluster_9,description
I8IPPZvEPdb_xG0nGIMyjA,0.3333333333333333,0,1,0,0,0,0,0,0,1,0,0,"Thai Chef & Noodle Fusion: affordable eatery categorised under Sushi Bars, Vegetarian, Noodles, Thai, with casual ambience"
YBak8o0xCiNN4sXr3izLbg,0.3333333333333333,1,0,0,0,0,0,0,0,1,0,0,"Barcade: affordable eatery categorised under Arcades, Tacos, Mexican, Arts & Entertainment, with hipster ambience"
ES5-3q2LzvChQWlhbFCZWw,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"Tacos California: affordable eatery categorised under Tacos, Mexican"
9A5Gw0At6so0x-vWM0_JZw,0.0,1,0,0,0,0,0,0,0,1,0,0,"Grindcore House: budget-friendly eatery categorised under Coffee & Tea, Vegetarian, Vegan, with casual, hipster ambience"
tvGlen-jTl9alu0sU3bqgg,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"OHot Cajun Seafood: affordable eatery categorised under Cajun/Creole, Seafood"
QpfFe76H-VCCYvA8qUABrA,0.0,0,0,0,0,0,0,0,0,1,0,0,"Major's: budget-friendly eatery categorised under Delis, Convenience Stores"
B2u8anybTXox0SiUOqIAfg,0.0,0,0,0,0,0,0,0,0,1,0,0,"Jules Thin Crust: budget-friendly eatery categorised under Vegan, Pizza, with casual, hipster ambience"
WetGZHi6Q_A-zxujdzjVJg,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"Loco Pez: affordable eatery categorised under Tacos, Mexican"
v72qGvd53IxhM2m8aatOpg,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"Kanella Grill: affordable eatery categorised under Falafel, American (Traditional), Greek, Mediterranean, Breakfast & Brunch, Middle Eastern, with casual, classy ambience"
h7TO_IsmLCYmKKDVOOIeFw,0.3333333333333333,0,1,0,0,0,0,0,0,1,0,0,"Fat Salmon: affordable eatery categorised under Sushi Bars, Japanese, with classy, trendy ambience"
peg-QfuNihvtk4P1jpuMCQ,0.0,1,0,0,0,0,0,0,0,1,0,0,"Old Nelson Food Company: budget-friendly eatery categorised under Delis, Convenience Stores, Grocery"
q9Pupuw6Z2b8WaYK-MGt4g,0.3333333333333333,1,0,0,0,0,0,0,0,1,0,0,"Bluestone Lane: affordable eatery categorised under Gluten-Free, Coffee & Tea, Breakfast & Brunch, Australian, Cafes, with casual, hipster, trendy ambience"
lTBPksND75qaWNqmlseICQ,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"Bria & Latella's: affordable eatery categorised under Delis, Sandwiches"
oz5GyYc_R2-CB10nrV1Psw,0.3333333333333333,1,0,0,0,0,0,0,0,1,0,0,"Clean Juice Collegeville: affordable eatery categorised under Coffee & Tea, Vegetarian, Fruits & Veggies, Specialty Food, Juice Bars & Smoothies, Acai Bowls, Wraps, Salad, with classy ambience"
4D_GsaRoqk7P09VOcgezlQ,0.0,1,0,0,0,0,0,0,0,1,0,0,"B2: budget-friendly eatery categorised under Vegan, Coffee & Tea, with hipster ambience"
0JoB3ThhI-DS78-1Ks1EUQ,0.0,0,0,0,0,0,0,0,0,1,0,0,"Hibachi 2 Go: budget-friendly eatery categorised under Sushi Bars, Japanese, with casual ambience"
2CDI713ATuxHfnB5b-sBdw,0.6666666666666666,1,1,0,0,0,0,0,0,1,0,0,"Vedge: expensive eatery categorised under Vegetarian, Beer, Wine & Spirits, Vegan, with classy ambience"
bRhnVTfuxDchyFguyDzuDQ,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"Queen Sushi: affordable eatery categorised under Sushi Bars, Chinese, with casual ambience"
BRl-KarobZBNuCvhz5RWKg,0.3333333333333333,0,1,0,0,0,0,0,0,1,0,0,"Ginza: affordable eatery categorised under Sushi Bars, Ramen, Japanese, with classy ambience"
UtibXZzwJekiDzwys4I19A,0.0,0,0,0,0,0,0,0,0,1,0,0,"Naked Lunch: budget-friendly eatery categorised under Organic Stores, Vegan, Grocery, Juice Bars & Smoothies, Vegetarian, Salad, Sandwiches"
aLJN5-DBnNM2C7FjPPQA2A,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"Stoli's Steaks: affordable eatery categorised under Cheesesteaks, with classy ambience"
V9pSmHb0c-9SSqx5GJbYPg,0.3333333333333333,0,1,0,0,0,0,0,0,1,0,0,"OOKA Sushi, Bar, Hibachi Steak house: affordable eatery categorised under Sushi Bars, Japanese, with casual, classy ambience"
ahe0FLpwndB3E6uszBe23A,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"Crab Du Jour  - East Norriton: affordable eatery categorised under Seafood, Cajun/Creole"
Xk0S3pykXk65CrvvtwqNEw,0.3333333333333333,0,1,0,0,0,0,0,0,1,0,0,"Godavari: affordable eatery categorised under Halal, Indian, Barbeque"
_bEvzJhjkel_mu6nO4-M4w,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"Capt'n Chucky's Crab Cake Co, Colmar: affordable eatery categorised under Seafood, Specialty Food, Seafood Markets, Gluten-Free, Grocery, with classy ambience"
vwAhm3pRjCEz_jNXr9vMaA,0.0,0,0,0,0,0,0,0,0,1,0,0,"Matt & Marie's: budget-friendly eatery categorised under Delis, Italian, Sandwiches, with casual, classy ambience"
gXf19lUQxuFGAqn0S_ytuQ,0.0,0,0,0,0,0,0,0,0,1,0,0,"Lee's Hoagie House: budget-friendly eatery categorised under Cheesesteaks, Sandwiches, Chicken Wings, Delis, Wraps, with casual ambience"
EPMHuTHu46B123ivRIZ-Xg,0.0,0,0,0,0,0,0,0,0,1,0,0,"Magic Carpet: budget-friendly eatery categorised under Food Stands, Vegetarian, Mediterranean, with casual ambience"
WdS2zyg6lJNeTLMIvkmWAQ,0.3333333333333333,0,1,0,0,0,0,0,0,1,0,0,"Kumo Sushi & Asian Bistro: affordable eatery categorised under Sushi Bars, Asian Fusion, Japanese, with classy, trendy ambience"
-qWhas31o61V6vC6yo6NWw,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"Arch Gourmet: affordable eatery categorised under Convenience Stores, Event Planning & Services, Caterers, Delis, Grocery"
__4gkf_0UJW78rkRzFm6Gw,0.3333333333333333,1,0,0,0,0,0,0,0,1,0,0,"Cafe Baladi: affordable eatery categorised under Mediterranean, Halal, Lebanese, Middle Eastern, with casual ambience"
eaUSPTynZkTg3qj_drNxPQ,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"Okie Dokie Donuts: affordable eatery categorised under Caterers, Gluten-Free, Donuts, Event Planning & Services, Vegan"
o8LebIdVCcy1o0bSD6nT2w,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"The Greyhound Cafe: affordable eatery categorised under Comfort Food, Mexican, Gluten-Free, Cafes, Vegetarian, Vegan, Italian, American (New), Tex-Mex, Pizza, Sandwiches, Breakfast & Brunch, with casual, intimate, romantic ambience"
zEfS4bEO49G8mmQ9hhcPfw,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"Queen Cuisine: affordable eatery categorised under Vegetarian, Chinese, Seafood, with casual ambience"
Wtr51cNrv1pYyIRg_IawYQ,0.3333333333333333,1,1,0,0,0,0,0,0,1,0,0,"The Victor Cafe: affordable eatery categorised under Performing Arts, Gluten-Free, Wine Bars, Italian, Arts & Entertainment, with classy, romantic ambience"
1r9Be3uySySGhQ7ecGMfdg,0.3333333333333333,1,0,0,0,0,0,0,0,1,0,0,"El Paso Mexican Restaurant: affordable eatery categorised under Tacos, Mexican, with casual ambience"
P1DkSlegzHKdxJAXe0QevA,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"Kumo Hibachi Sushi: affordable eatery categorised under Food Delivery Services, Sushi Bars"
ihGH3GrL9FyIXojRFcaRMg,0.3333333333333333,1,1,0,0,0,0,0,0,1,0,0,"Akio Sushi & Poke: affordable eatery categorised under Asian Fusion, Sushi Bars, Hawaiian, Poke, Japanese, with casual, intimate ambience"
5ttu4EX5BFj3sO5GG-XYQA,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"The Big Easy Bar and Grill: affordable eatery categorised under Cajun/Creole, American (Traditional), Soul Food, Seafood, with casual, divey ambience"
W6k6b-bUaX0goySzl-zgTg,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"Red Poke Express: affordable eatery categorised under Salad, Sushi Bars, Fast Food, Hawaiian, Seafood, Poke, with casual, trendy ambience"
OUmZYqNbOj-ZgVsnWH8-0g,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"Toyosu Sushi & Poke: affordable eatery categorised under Hawaiian, Poke, Japanese, Sushi Bars"
Aiu1Tm13sMXRAGRYFZ0MUA,0.0,0,0,0,0,0,0,0,0,1,0,0,"Grill Master Deli: budget-friendly eatery categorised under Delis, Salad, Sandwiches"
mF8czpMukj36ovHb3lGSeg,0.6666666666666666,1,1,0,0,0,0,0,0,1,0,0,"Azie on Main: expensive eatery categorised under Sushi Bars, Asian Fusion, Breakfast & Brunch, Beer Bar, with classy, trendy ambience"
7AV88DN083bPNmNue2my4Q,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,Hip City Veg: affordable eatery categorised under Vegetarian
m6RGfATGF1aL_g7oYJ-mbg,0.3333333333333333,1,0,0,0,0,0,0,0,1,0,0,"honeygrow: affordable eatery categorised under Vegetarian, American (New), Salad, Noodles, Vegan, with casual, trendy ambience"
RrqRin8BYGrTlJbCDwtLzA,0.0,0,0,0,0,0,0,0,0,1,0,0,"Wawa: budget-friendly eatery categorised under Delis, Gas Stations, Convenience Stores, Automotive, Coffee & Tea, Sandwiches"
6lKI4yBdi6sajDBZV-KmQA,0.3333333333333333,1,1,0,0,0,0,0,0,1,0,0,"Maroosh Halal: affordable eatery categorised under Halal, Indian"
O7l6SYxKM5Skl7i-JsRJ1g,0.3333333333333333,0,1,0,0,0,0,0,0,1,0,0,"LaTao HotPot: affordable eatery categorised under Szechuan, Chinese, Hot Pot, with casual, classy, trendy ambience"
0a8t_Th0jtWUMmtq0q2dqA,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"DK Sushi: affordable eatery categorised under Sushi Bars, Japanese, with casual ambience"
4mt4ElDuj8ryeDn7Rcr-_g,0.3333333333333333,1,0,0,0,0,0,0,0,1,0,0,"Katz's Deli Kitchen: affordable eatery categorised under Delis, with casual ambience"
o74FfCoe-BCh75PeMjr_aA,0.0,0,1,0,0,0,0,0,0,1,0,0,"Main Line Pizza & Catering: budget-friendly eatery categorised under Caterers, Italian, Food Delivery Services, Gluten-Free, Pizza, Cheesesteaks, American (Traditional), Event Planning & Services, Burgers"
GUzVgl-dYDyvCULv2CrZEA,0.6666666666666666,0,0,0,0,0,0,0,0,1,0,0,"Aux Petits Delices: expensive eatery categorised under Macarons, Specialty Food, Patisserie/Cake Shop, Bakeries, Custom Cakes, Chocolatiers & Shops"
rowZsHs7UFgiL4Okqnk_Jg,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"ShopRite of Morrell Plaza: affordable eatery categorised under Grocery, Bakeries, Delis"
y6BfLt9Gvrq2JsJvjkjdIQ,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"ZARA HALAL GRILL: affordable eatery categorised under Halal, Middle Eastern, Mediterranean"
A4zsfXGNGeOu37dDMcKTUg,0.0,1,0,0,0,0,0,0,0,1,0,0,"Honey Bee Gourmet Deli: budget-friendly eatery categorised under Delis, Convenience Stores, Grocery"
h5KYnGUvF4XXuy0Q8o0HtQ,0.0,0,0,0,0,0,0,0,0,1,0,0,"Wawa: budget-friendly eatery categorised under Grocery, Delis, Coffee & Tea, Convenience Stores, Sandwiches"
Hr6aM0s-woIJaW6DJSbvNQ,0.3333333333333333,1,1,0,0,0,0,0,0,1,0,0,"Aki Nom Nom Sushi & Ramen: affordable eatery categorised under Sushi Bars, Lounges, Ramen, Japanese, with casual ambience"
Ipx423BSHRNBXuMwUHBxqw,0.0,1,1,0,0,0,0,0,0,1,0,0,"Brexel Cafe: budget-friendly eatery categorised under Halal, Hookah Bars, Food Delivery Services, Mediterranean, Middle Eastern, Tex-Mex, Lounges, Falafel, with casual ambience"
CyZrPCmQqMbXdD6SX02f6w,0.0,1,0,0,0,0,0,0,0,1,0,0,"Jerry's Kitchen: budget-friendly eatery categorised under Event Planning & Services, Vegan, American (Traditional), Caterers, Vegetarian, Food Trucks, American (New)"
ENhzvzEbixDwE3f5G-shbg,0.3333333333333333,1,1,0,0,0,0,0,0,1,0,0,"Yummy Sushi: affordable eatery categorised under Sushi Bars, with casual, trendy ambience"
DpHiXRM3cxC9c2i4idYw0g,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"SoBol Rittenhouse: affordable eatery categorised under Empanadas, Specialty Food, Fruits & Veggies, Acai Bowls, Cafes, Juice Bars & Smoothies"
DeSsx9UMrU3tfedZbZfCag,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"Veghada: affordable eatery categorised under Vegan, Vegetarian, Specialty Food, Juice Bars & Smoothies, Health Markets"
KZ2V1ZPnrwoT0zcJunyIQw,0.3333333333333333,1,0,0,0,0,0,0,0,1,0,0,"Schlesinger's: affordable eatery categorised under Wraps, Sandwiches, Delis, Breakfast & Brunch, with casual ambience"
RI33oswGDkIsc0fuQ8GzjA,0.0,1,0,0,0,0,0,0,0,1,0,0,"Oregon Steaks: budget-friendly eatery categorised under Cheesesteaks, Sandwiches, Steakhouses, Local Flavor, with casual ambience"
9c7MUiE6VI8NesjPdj5FkA,0.3333333333333333,0,1,0,0,0,0,0,0,1,0,0,"Bubblefish: affordable eatery categorised under Sushi Bars, Japanese, Bubble Tea, Taiwanese, with casual, classy, trendy ambience"
fIlR_iCy3m10_UYt6lJjHQ,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"Sumo Sushi: affordable eatery categorised under Sushi Bars, with casual ambience"
qxBaXbrXManP31ytCxS2Lw,0.3333333333333333,1,1,0,0,0,0,0,0,1,0,0,"Hood's BBQ: affordable eatery categorised under Barbeque, Comfort Food, Delis, American (Traditional), with casual ambience"
cXn9eb7lsQVdxSPPPbEfYQ,0.0,0,0,0,0,0,0,0,0,1,0,0,"Tillys Tacos: budget-friendly eatery categorised under Tacos, Mexican"
AnZPS4hUH1TzPrrEhIjJcA,0.0,0,1,0,0,0,0,0,0,1,0,0,"New York Gyro Place: budget-friendly eatery categorised under Halal, Middle Eastern, Greek, Pakistani, with casual, classy ambience"
vzwyBgWusjT7TIyiu1A2BA,0.0,0,0,0,0,0,0,0,0,1,0,0,Bridgeside Deli & Grille: budget-friendly eatery categorised under Delis
MdsVuBBATS0-TZhPAdzMHA,0.0,0,0,0,0,0,0,0,0,1,0,0,Neli's Deli: budget-friendly eatery categorised under Delis
idH97uIodDocSlWM16Muug,0.3333333333333333,1,0,0,0,0,0,0,0,1,0,0,"Crab Du Jour - Philadelphia: affordable eatery categorised under Cajun/Creole, Seafood"
jLsAwortT8sdnqFLo0moqA,0.3333333333333333,1,1,0,0,0,0,0,0,1,0,0,"True Food Kitchen: affordable eatery categorised under Vegetarian, American (New), Vegan, with casual, trendy ambience"
j-WKXu1uJbB2AvY09we9ZA,0.0,1,0,0,0,0,0,0,0,1,0,0,"Lorenzo's Pizza: budget-friendly eatery categorised under Cheesesteaks, Pizza, Burgers, with casual ambience"
cG6FvMfbZmD-dDtLUwE2ow,0.3333333333333333,1,1,0,0,0,0,0,0,1,0,0,"Uno Pizzeria & Grill: affordable eatery categorised under Gluten-Free, Pizza, American (Traditional), with casual ambience"
DDJbil2c33o-_vGauoIOdg,0.3333333333333333,1,0,0,0,0,0,0,0,1,0,0,"Uno Pizzeria & Grill: affordable eatery categorised under Gluten-Free, American (Traditional), Pizza, with casual ambience"
qmKCQtAj0tM_6WhQCa5dbA,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,ZW Sushi Land: affordable eatery categorised under Sushi Bars
qxRTFagnexBZgDe055CjkQ,0.3333333333333333,0,1,0,0,0,0,0,0,1,0,0,"Seasons 52: affordable eatery categorised under Vegetarian, Beer, Wine & Spirits, American (New), American (Traditional), Seafood, Wine Bars, Gluten-Free, with classy ambience"
r3X75SK37buS94mDls3q_Q,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"Real Food Eatery: affordable eatery categorised under Vegan, Gluten-Free, Salad, American (Traditional), with casual ambience"
gzDJSSkr3VD2ON7yWnCavA,0.6666666666666666,0,0,0,0,0,0,0,0,1,0,0,Bluebird Distilling: expensive eatery categorised under Distilleries
XsfuqDqw9eOaQ_2FCv5MuQ,0.0,1,0,0,0,0,0,0,0,1,0,0,"Masala Kitchen Kati Rolls and Platters: budget-friendly eatery categorised under Halal, Indian, Fast Food, with casual ambience"
HTDpe_9wVAch0kRZtRmAvQ,0.3333333333333333,1,0,0,0,0,0,0,0,1,0,0,"honeygrow: affordable eatery categorised under American (New), Vegetarian, Salad, Noodles, Vegan, with casual, trendy ambience"
ytJqPKLH6l4mpAb5x0XxVA,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"ShopRite of Roosevelt Blvd: affordable eatery categorised under Grocery, Fashion, Department Stores, Caterers, Event Planning & Services, Delis, Bakeries"
ds4Vf2mPGm3NXb0IvpsNtQ,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,"Rebel Taco: affordable eatery categorised under Tacos, Mexican, with casual, trendy ambience"
qD6EoM0lbEA-0tfPTO9qpw,0.3333333333333333,1,1,0,0,0,0,0,0,1,0,0,"Old School Burgers Ambler: affordable eatery categorised under Cheesesteaks, Hot Dogs, Burgers, with casual ambience"
r_Szx6AwqKE_wgjS5duShw,0.3333333333333333,0,1,0,0,0,0,0,0,1,0,0,"Mt Fuji Japanese Seafood & Steakhouse: affordable eatery categorised under Sushi Bars, Teppanyaki, Japanese"
HszIFq0D6aZKJwW2hVwWLw,0.0,0,1,0,0,0,0,0,0,1,0,0,"Jo Jo's Deli: budget-friendly eatery categorised under Delis, Burgers, Sandwiches"
Su0N7Lv_8AiV8xaV81WrVg,0.0,1,0,0,0,0,0,0,0,1,0,0,"Country Deli: budget-friendly eatery categorised under Delis, Breakfast & Brunch, with casual, classy ambience"
WeylzLacbhVyhnWAbUJ4SA,0.0,1,0,0,0,0,0,0,0,1,0,0,"Pita Chip: budget-friendly eatery categorised under Mediterranean, Vegetarian, Sandwiches, Wraps, Halal, with casual ambience"
BIfo9AKEpC8oIwB60YAR_A,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,"Tsuki Sushi: affordable eatery categorised under Japanese, Sushi Bars, with casual ambience"
Cpl1-0iX6N7yauiJKhpXfA,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,"Hong Kong Star Noodle House: affordable eatery categorised under Chinese, Cantonese, Noodles, with romantic, trendy ambience"
EekwCjDqa9VT6Kq_aVE_0Q,0.0,0,1,1,0,0,0,0,0,0,0,0,"Pho Palace: budget-friendly eatery categorised under Vietnamese, Comfort Food, Seafood, Soup, Desserts, Asian Fusion, with casual ambience"
TE6dQr_mTEoQp2GkypB9yg,0.0,1,0,1,0,0,0,0,0,0,0,0,Kings China: budget-friendly eatery categorised under Chinese
GUMVStVaJfWmCIpQA4TtHg,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,"Crazy Sushi: affordable eatery categorised under Japanese, Sushi Bars, with trendy ambience"
IiatvDg0R1qwPtKPmSOdlQ,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,Panda Pavilion of Audubon: affordable eatery categorised under Chinese
shbtvcGnl-PEQOpffwYq-w,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,"New Panda: affordable eatery categorised under Japanese, Chinese"
GKohndn_sMk2nWCh1jkAfg,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,"Terryin: affordable eatery categorised under Chinese, Sushi Bars, Asian Fusion, Japanese, with casual ambience"
eyPjx3MbU3zoWLo6JevpiA,0.3333333333333333,1,1,1,0,0,0,0,0,0,0,0,"Mango Tree Bistro: affordable eatery categorised under Thai, Asian Fusion, Bistros, with classy, intimate ambience"
EzjysPg2-lVX1E0ibStUXw,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,"Ekta Indian Cuisine: affordable eatery categorised under Pakistani, Indian, with casual, classy ambience"
p1R63C5BpV2rOurtC4fgdg,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,Ateethi: affordable eatery categorised under Indian
rJSLcfePsO1pdNMnauXg8A,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,"Kansai Japanese Cuisine: affordable eatery categorised under Japanese, with intimate ambience"
1FeB0RbAz9kdoZsTf05arw,0.0,1,0,1,0,0,0,0,0,0,0,0,"Orient Express: budget-friendly eatery categorised under Food Stands, Chinese"
hGb-yA-llJ7hnw9NyzE52A,0.0,0,0,1,0,0,0,0,0,0,0,0,"Crunchik'n: budget-friendly eatery categorised under Chicken Shop, Korean, with casual, hipster, trendy ambience"
UgRHq7iXBR1skdJnnyT3Bg,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,"Fuji Asian: affordable eatery categorised under Japanese, Chinese, Asian Fusion, Sushi Bars"
GaDeCypnvJKZBbv35hcpyg,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,"United Buffet: affordable eatery categorised under Chinese, Buffets, Seafood, Japanese, with casual ambience"
bV5raFcGwmElIbX9G_rWOQ,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,"Fujiyama: affordable eatery categorised under Japanese, with casual ambience"
B7ITvKiGMf6X1tS7Z2N9vQ,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,"Aloha: affordable eatery categorised under Japanese, Ramen, Vietnamese, Poke"
WGfnSTCWAzk1xqtkJVB7RA,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,"Sushi Planet: affordable eatery categorised under Japanese, Sushi Bars, with casual, classy ambience"
pbcIgKDyOvecndwTOBgDPg,0.3333333333333333,1,1,1,0,0,0,0,0,0,0,0,"Cafe de Thai: affordable eatery categorised under Indian, Laotian, Pizza, Seafood, Comfort Food, Cheesesteaks, Thai, Vegetarian, Asian Fusion, with casual ambience"
bjKfJwNPkmkZR_Av_4VlWQ,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,"Asiana Garden: affordable eatery categorised under Thai, with casual ambience"
-CRjqZ4GxZ6lIa_qMj7-yw,0.0,0,0,1,0,0,0,0,0,0,0,0,Spring Chinese Restaurant: budget-friendly eatery categorised under Chinese
-wlmZ-b35UJ-GY-59NDxyw,0.0,0,0,1,0,0,0,0,0,0,0,0,"H Mart - Elkins Park: budget-friendly eatery categorised under Pan Asian, Grocery, Korean, Seafood Markets, Food Court, International Grocery, Specialty Food, with casual ambience"
XNmR74MDEJfIiEYIbKgqaA,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,"Thai Spice: affordable eatery categorised under Thai, with casual ambience"
Ix_88gFalSxSCsz5Fbnl7A,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,"@Ramen: affordable eatery categorised under Japanese, Ramen, with casual, hipster, trendy ambience"
7zdWY4WhiEsYsSPJhYnPZg,0.0,0,0,1,0,0,0,0,0,0,0,0,Panda Chinese Restaurant: budget-friendly eatery categorised under Chinese
kSWXxtZzpZLrBeyv-1BUuA,0.0,0,0,1,0,0,0,0,0,0,0,0,"Cafe Pendawa Lima: budget-friendly eatery categorised under Specialty Food, Grocery, Indonesian, Ethnic Food, with casual ambience"
fei9rruZ08-jy2pRz_0fNw,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,"Herosame: affordable eatery categorised under Japanese, with casual ambience"
JDv3h1xRFIW8fXckqgTdRg,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,"Fuji Mountain: affordable eatery categorised under Karaoke, Japanese, Sushi Bars, with casual ambience"
UNWb37aMC3nuWdszceGMxg,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,"Tiffin Bryn Mawr: affordable eatery categorised under Pakistani, Indian, with casual ambience"
IHcwZXi-0x3dUDH7R8YA5Q,0.0,0,1,1,0,0,0,0,0,0,0,0,Country Garden Chinese Restaurant: budget-friendly eatery categorised under Chinese
FS18LbRq7vcyKQZw0bpFRQ,0.0,0,0,1,0,0,0,0,0,0,0,0,Megumi: budget-friendly eatery categorised under Japanese
bNssht6kNekjlmT5YErBew,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,"Manam Indian Cuisine: affordable eatery categorised under Indian, Seafood, Desserts, with casual, classy ambience"
rVGxva6cx2eID4ghDLVHJg,0.3333333333333333,1,1,1,0,0,0,0,0,0,0,0,"1225Raw Sushi and Sake Lounge: affordable eatery categorised under Japanese, Korean, Sushi Bars, with classy, trendy ambience"
p9Dd6AjOawHGGzcUntYr-A,0.0,1,0,1,0,0,0,0,0,0,0,0,"Pho & Cafe Saigon: budget-friendly eatery categorised under Vietnamese, Ethnic Food, Specialty Food, with casual ambience"
D6iFuPJ5MHbHQafduwUHgw,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,"Sushi House: affordable eatery categorised under Japanese, with casual ambience"
bVwshpRymmsAGlmXTj-bGA,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,"New Leaf Chinese & Japanese Cusine: affordable eatery categorised under Asian Fusion, Cantonese, Japanese, Chinese, Sushi Bars, with casual, classy ambience"
nIAbuktMEzVjT4P9pG89rQ,0.6666666666666666,1,1,1,0,0,0,0,0,0,0,0,"Buddakan: expensive eatery categorised under Asian Fusion, Chinese, with classy, trendy ambience"
oQiX2J7Qdg7pAIAcqrHNrg,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,"Tanoshii: affordable eatery categorised under Japanese, Sushi Bars, with classy ambience"
q0M2TAymqg-YV6VDh7Fm2g,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,Wang's Gardens Chinese Restaurant: affordable eatery categorised under Chinese
u0aAfNcZYcRaCpYeziqq8Q,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,"Poseidon Asian Cuisine: affordable eatery categorised under Japanese, Sushi Bars, Chinese, Asian Fusion, with casual ambience"
f3vUlNjhloQJVF01K7ENCg,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,"China Panda Asian Cuisine: affordable eatery categorised under Chinese, Thai"
qtsIqEauKkbW6PvXz6aMaQ,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,"Siam Cuisine Thai Restaurant III: affordable eatery categorised under Thai, with casual ambience"
Hihrbl62a7Y6I9ca0Jm1Uw,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0,"Stone Wok: affordable eatery categorised under Chinese, Asian Fusion, Seafood, Japanese"
18kkPUHXsYj9qfMtiLlgJw,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,General Tso: affordable eatery categorised under Chinese
DKXeB-JIou5XPI49CzITuQ,0.0,0,0,1,0,0,0,0,0,0,0,0,"China House: budget-friendly eatery categorised under Chinese, with casual, divey ambience"
O9U5qKQRh2goWjo_LYCfyQ,0.0,0,0,1,0,0,0,0,0,0,0,0,"China Wok Restaurant: budget-friendly eatery categorised under Chinese, with classy ambience"
uSW_RGoNOqOmtR1lchGxUg,0.0,0,0,1,0,0,0,0,0,0,0,0,Chopstick House: budget-friendly eatery categorised under Chinese
iSHKYbQfB2q6sGnd7AD2_A,0.0,0,1,1,0,0,0,0,0,0,0,0,Szechuan Lei Lei: budget-friendly eatery categorised under Chinese
Ptq4bgynZgnqgyx2FQbVWw,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,"Vic's Sushi Rosemont: affordable eatery categorised under Fast Food, Japanese, Sushi Bars, Thai, with casual ambience"
